x,y,COOLING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,STATION_NAME,TOTAL_RAIN_FLAG,ID,TOTAL_PRECIPITATION,MIN_TEMPERATURE_FLAG,LOCAL_DAY,SPEED_MAX_GUST,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN,TOTAL_SNOW_FLAG,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,SNOW_ON_GROUND,LOCAL_DATE,PROVINCE_CODE,MEAN_TEMPERATURE,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE,TOTAL_SNOW,DIRECTION_MAX_GUST,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,LOCAL_YEAR,LOCAL_MONTH,DIRECTION_MAX_GUST_FLAG
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.11,0,,11,48,,,19,-4.4,,,0,T,,0,9,1978-03-11 00:00:00,NS,-1,,,2.4,0,3,,T,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.12,1,,12,0,,,17.5,-3.5,,,1,T,,0,6,1978-03-12 00:00:00,NS,0.5,,,4.4,0,0,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.13,0,,13,31,,,18.3,-5.2,,,0,,,0,4,1978-03-13 00:00:00,NS,-0.3,,,4.7,0,35,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.14,6,,14,56,,,18.5,-6.3,,,6,,,0,3,1978-03-14 00:00:00,NS,-0.5,,,5.4,0,17,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.3.15,0,,15,52,,,14,1.6,,,0,,,0,0,1978-03-15 00:00:00,NS,4,,T,6.3,0,17,,T,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.16,4.2,,16,41,,,19.2,-4,,,0,,,0,0,1978-03-16 00:00:00,NS,-1.2,,T,1.6,4.8,29,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.17,14.4,,17,41,,,25.2,-13,,,0,,,0,18,1978-03-17 00:00:00,NS,-7.2,,,-1.3,15.6,1,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.18,0,,18,41,,,24.4,-12.5,,,0,T,,0,18,1978-03-18 00:00:00,NS,-6.4,,,-0.3,0,26,,T,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.19,2,,19,70,,,19.5,-6.9,,,1.4,,,0,18,1978-03-19 00:00:00,NS,-1.5,,,4,0.6,29,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.20,0,,20,69,,,20.8,-6.1,,,0,,,0,16,1978-03-20 00:00:00,NS,-2.8,,,0.5,0,31,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.21,1.6,,21,61,,,17.4,-6.1,,,1.6,T,,0,12,1978-03-21 00:00:00,NS,0.6,,,7.2,0,19,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.22,1.8,,22,61,,,13.6,1.5,,,1.8,,,0,0,1978-03-22 00:00:00,NS,4.4,,T,7.2,0,22,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.23,0,,23,0,,,16.3,-2.1,,,0,T,,0,0,1978-03-23 00:00:00,NS,1.7,,T,5.5,0,0,,T,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.24,0,,24,54,,,17.5,-4.9,,,0,,,0,0,1978-03-24 00:00:00,NS,0.5,,T,5.9,0,30,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.25,0,,25,43,,,20.7,-5.6,,,0,,,0,0,1978-03-25 00:00:00,NS,-2.7,,T,0.3,0,33,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.26,0,,26,35,,,19.5,-6.4,,,0,,,0,0,1978-03-26 00:00:00,NS,-1.5,,T,3.4,0,11,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.27,26.8,,27,72,,,13.3,0.4,,,26.8,,,0,0,1978-03-27 00:00:00,NS,4.7,,T,9,0,11,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.28,0.4,,28,0,,,13.7,2,,,0.4,,,0,0,1978-03-28 00:00:00,NS,4.3,,,6.5,0,0,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.29,0,,29,0,,,13.3,1.9,,,0,,,0,0,1978-03-29 00:00:00,NS,4.7,,,7.5,0,0,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.30,0,,30,39,,,17.5,-2.4,,,0,,,0,0,1978-03-30 00:00:00,NS,0.5,,,3.3,0,29,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.3.31,0,,31,0,,,17,-3.9,,,0,,,0,0,1978-03-31 00:00:00,NS,1,,,5.9,0,0,,,,1978,3,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.1,18.9,,1,39,,,16.5,-2.5,,,16.4,T,,0,0,1978-04-01 00:00:00,NS,1.5,,,5.5,0,13,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.2,3.2,,2,63,,,17,-3.3,,,0.8,,,0,0,1978-04-02 00:00:00,NS,1,,,5.2,2,33,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.3,0,,3,50,,,20.8,-5.4,,,0,T,,0,1,1978-04-03 00:00:00,NS,-2.8,,,-0.2,0,35,,T,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.4.4,0,,4,0,,,18.9,-6,,,0,,,0,0,1978-04-04 00:00:00,NS,-0.9,,,4.3,0,0,,T,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.5,24.4,,5,50,,,14.6,1.3,,,24.4,,,0,0,1978-04-05 00:00:00,NS,3.4,,,5.4,0,29,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.6,0,,6,52,,,16.7,-1.9,,,0,,,0,0,1978-04-06 00:00:00,NS,1.3,,,4.5,0,28,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.7,0,,7,0,,,14.7,1.1,,,0,,,0,0,1978-04-07 00:00:00,NS,3.3,,,5.5,0,0,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.8,0,,8,0,,,14.6,0.3,,,0,T,,0,0,1978-04-08 00:00:00,NS,3.4,,,6.4,0,0,,T,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.9,0,,9,35,,,14.9,-0.3,,,0,,,0,0,1978-04-09 00:00:00,NS,3.1,,,6.4,0,33,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.10,0,,10,33,,,16.2,-0.6,,,0,,,0,0,1978-04-10 00:00:00,NS,1.8,,,4.2,0,30,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.11,3.8,,11,37,,,14,-0.6,,,3.8,,,0,0,1978-04-11 00:00:00,NS,4,,,8.5,0,13,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.12,18.8,,12,43,,,14,1.2,,,18.8,,,0,0,1978-04-12 00:00:00,NS,4,,,6.7,0,9,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.13,0.4,,13,0,,,11.5,3.5,,,0.4,,,0,0,1978-04-13 00:00:00,NS,6.5,,,9.5,0,0,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.14,1.6,,14,0,,,12.8,2.8,,,1.6,,,0,0,1978-04-14 00:00:00,NS,5.2,,,7.5,0,0,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.4.15,0,,15,0,,,13,2.6,,,0,,,0,0,1978-04-15 00:00:00,NS,5,,,7.3,0,0,,T,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.16,0.3,,16,37,,,13.8,0,,,0,T,,0,0,1978-04-16 00:00:00,NS,4.2,,,8.3,0,1,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.17,0,,17,0,,,15.4,-1.5,,,0,,,0,0,1978-04-17 00:00:00,NS,2.6,,,6.7,0,0,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.18,0,,18,0,,,13.3,1.4,,,0,,,0,0,1978-04-18 00:00:00,NS,4.7,,,8,0,0,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.19,0,,19,31,,,11.8,2,,,0,,,0,0,1978-04-19 00:00:00,NS,6.2,,,10.4,0,13,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.20,49.4,,20,72,,,10.7,5.1,,,49.4,,,0,0,1978-04-20 00:00:00,NS,7.3,,,9.4,0,15,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.21,0,,21,48,,,12,3.4,,,0,,,0,0,1978-04-21 00:00:00,NS,6,,,8.5,0,21,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.22,0,,22,37,,,11.1,2.5,,,0,,,0,0,1978-04-22 00:00:00,NS,6.9,,,11.2,0,35,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.23,0,,23,0,,,13.5,1.8,,,0,,,0,0,1978-04-23 00:00:00,NS,4.5,,,7.2,0,0,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.24,0.2,,24,41,,,12.3,2.9,,,0.2,,,0,0,1978-04-24 00:00:00,NS,5.7,,,8.4,0,30,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.25,0,,25,33,,,11.7,3.4,,,0,,,0,0,1978-04-25 00:00:00,NS,6.3,,,9.2,0,36,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.26,0,,26,0,,,12.6,0.1,,,0,,,0,0,1978-04-26 00:00:00,NS,5.4,,,10.7,0,0,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.27,0,,27,0,,,12.6,-1.1,,,0,,,0,0,1978-04-27 00:00:00,NS,5.4,,,11.9,0,0,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.28,8.2,,28,41,,,15.1,0.8,,,7.6,,,0,0,1978-04-28 00:00:00,NS,2.9,,T,4.9,0.6,36,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.4.29,0,,29,50,,,11.9,2,,,0,,,0,0,1978-04-29 00:00:00,NS,6.1,,,10.2,0,32,,T,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.4.30,0,,30,44,,,14,0.7,,,0,,,0,0,1978-04-30 00:00:00,NS,4,,,7.2,0,27,,,,1978,4,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.5.1,0,,1,48,,,14,1.7,,,0,,,0,0,1978-05-01 00:00:00,NS,4,,,6.3,0,24,,T,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.2,0,,2,41,,,13.3,1.6,,,0,,,0,0,1978-05-02 00:00:00,NS,4.7,,,7.8,0,25,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.3,0,,3,0,,,10.2,4.7,,,0,,,0,0,1978-05-03 00:00:00,NS,7.8,,,10.8,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.4,0,,4,0,,,11.6,2.7,,,0,,,0,0,1978-05-04 00:00:00,NS,6.4,,,10,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.5,0,,5,0,,,12.2,-0.4,,,0,,,0,0,1978-05-05 00:00:00,NS,5.8,,,12,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.6,0,,6,35,,,10.6,1,,,0,,,0,0,1978-05-06 00:00:00,NS,7.4,,,13.7,0,32,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.7,0,,7,0,,,10.3,1.6,,,0,,,0,0,1978-05-07 00:00:00,NS,7.7,,,13.7,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.8,0,,8,0,,,9.4,1.6,,,0,,,0,0,1978-05-08 00:00:00,NS,8.6,,,15.5,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.9,29.4,,9,54,,,10.4,5.2,,,29.4,,,0,0,1978-05-09 00:00:00,NS,7.6,,,9.9,0,18,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.10,0.8,,10,48,,,9.3,5.3,,,0.8,,,0,0,1978-05-10 00:00:00,NS,8.7,,,12,0,18,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.11,0,,11,0,,,8.5,4.4,,,0,,,0,0,1978-05-11 00:00:00,NS,9.5,,,14.5,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.12,0,,12,0,,,6.8,5,,,0,,,0,0,1978-05-12 00:00:00,NS,11.2,,,17.4,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.13,0,,13,0,,,7,5,,,0,,,0,0,1978-05-13 00:00:00,NS,11,,,17,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.5.14,0,,14,39,,,6.1,6.5,,,0,,,0,0,1978-05-14 00:00:00,NS,11.9,,,17.2,0,8,,T,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.15,0,,15,44,,,7.6,6.4,,,0,,,0,0,1978-05-15 00:00:00,NS,10.4,,,14.4,0,8,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.16,3.5,,16,44,,,9.3,6.1,,,3.5,,,0,0,1978-05-16 00:00:00,NS,8.7,,,11.3,0,9,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.17,3.1,,17,0,,,5.2,8.2,,,3.1,,,0,0,1978-05-17 00:00:00,NS,12.8,,,17.4,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.18,7.2,,18,0,,,7.9,6.4,,,7.2,,,0,0,1978-05-18 00:00:00,NS,10.1,,,13.8,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.19,0,,19,0,,,9.2,5.8,,,0,,,0,0,1978-05-19 00:00:00,NS,8.8,,,11.7,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.20,0,,20,0,,,6.9,6.4,,,0,,,0,0,1978-05-20 00:00:00,NS,11.1,,,15.8,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.21,3.1,,21,48,,,8.5,6.8,,,3.1,,,0,0,1978-05-21 00:00:00,NS,9.5,,,12.2,0,19,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.22,0,,22,43,,,8.6,4.1,,,0,,,0,0,1978-05-22 00:00:00,NS,9.4,,,14.6,0,29,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.23,0,,23,0,,,8.6,4.1,,,0,,,0,0,1978-05-23 00:00:00,NS,9.4,,,14.6,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.24,0,,24,0,,,6.8,5.3,,,0,,,0,0,1978-05-24 00:00:00,NS,11.2,,,17.1,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.5.25,0,,25,0,,,2.2,9.5,,,0,,,0,0,1978-05-25 00:00:00,NS,15.8,,,22.1,0,0,,T,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.26,0,,26,0,,,4.3,6.9,,,0,,,0,0,1978-05-26 00:00:00,NS,13.7,,,20.4,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.27,0,,27,0,,,7.9,5.6,,,0,,,0,0,1978-05-27 00:00:00,NS,10.1,,,14.5,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.28,0,,28,0,,,6.4,8.4,,,0,,,0,0,1978-05-28 00:00:00,NS,11.6,,,14.8,0,0,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.29,0,,29,33,,,5.7,9.8,,,0,,,0,0,1978-05-29 00:00:00,NS,12.3,,,14.8,0,24,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.5.30,0,,30,33,,,5.4,9.4,,,0,,,0,0,1978-05-30 00:00:00,NS,12.6,,,15.7,0,23,,,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.5.31,0,,31,0,,,2.6,9,,,0,,,0,0,1978-05-31 00:00:00,NS,15.4,,,21.7,0,0,,T,,1978,5,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.1,1.4,,1,0,,,5.2,9.3,,,1.4,,,0,0,1978-06-01 00:00:00,NS,12.8,,,16.3,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.6.2,0,,2,0,,,6.7,8,,,0,,,0,0,1978-06-02 00:00:00,NS,11.3,,,14.6,0,0,,T,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.3,1.8,,3,0,,,7.2,8.1,,,1.8,,,0,0,1978-06-03 00:00:00,NS,10.8,,,13.4,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.4,6.4,,4,0,,,5,8.5,,,6.4,,,0,0,1978-06-04 00:00:00,NS,13,,,17.4,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.6.5,0,,5,0,,,5.9,7.8,,,0,,,0,0,1978-06-05 00:00:00,NS,12.1,,,16.4,0,0,,T,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.6,0,,6,0,,,6.2,7.4,,,0,,,0,0,1978-06-06 00:00:00,NS,11.8,,,16.2,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.7,0,,7,0,,,5.3,8.6,,,0,,,0,0,1978-06-07 00:00:00,NS,12.7,,,16.8,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.8,25,,8,52,,,4.8,11.2,,,25,,,0,0,1978-06-08 00:00:00,NS,13.2,,,15.1,0,19,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.9,1.4,,9,33,,,5.7,9.5,,,1.4,,,0,0,1978-06-09 00:00:00,NS,12.3,,,15,0,22,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.10,0,,10,39,,,7.3,8,,,0,,,0,0,1978-06-10 00:00:00,NS,10.7,,,13.3,0,30,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.11,0,,11,0,,,5.8,5.9,,,0,,,0,0,1978-06-11 00:00:00,NS,12.2,,,18.4,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.12,0,,12,37,,,3.8,9.5,,,0,,,0,0,1978-06-12 00:00:00,NS,14.2,,,18.8,0,23,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.13,19.8,,13,0,,,3.1,11.2,,,19.8,,,0,0,1978-06-13 00:00:00,NS,14.9,,,18.5,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.14,0,,14,37,,,6.9,8,,,0,,,0,0,1978-06-14 00:00:00,NS,11.1,,,14.1,0,22,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.15,0,,15,46,,,6.8,8,,,0,,,0,0,1978-06-15 00:00:00,NS,11.2,,,14.4,0,25,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.16,0,,16,0,,,4.2,7.6,,,0,,,0,0,1978-06-16 00:00:00,NS,13.8,,,20,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.17,0,,17,0,,,3.6,7.2,,,0,,,0,0,1978-06-17 00:00:00,NS,14.4,,,21.5,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.18,0,,18,0,,,4.8,6.8,,,0,,,0,0,1978-06-18 00:00:00,NS,13.2,,,19.6,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.19,0,,19,0,,,3.3,12.1,,,0,,,0,0,1978-06-19 00:00:00,NS,14.7,,,17.2,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.20,5.8,,20,0,,,0.4,12.5,,,5.8,,,0,0,1978-06-20 00:00:00,NS,17.6,,,22.7,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.21,0,,21,0,,,4.2,10.5,,,0,,,0,0,1978-06-21 00:00:00,NS,13.8,,,17,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.22,7.2,,22,39,,,2.5,10.6,,,7.2,,,0,0,1978-06-22 00:00:00,NS,15.5,,,20.4,0,20,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.23,0,,23,0,,,4.6,10.4,,,0,,,0,0,1978-06-23 00:00:00,NS,13.4,,,16.4,0,0,,T,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.24,2.6,,24,0,,,5.2,9,,,2.6,,,0,0,1978-06-24 00:00:00,NS,12.8,,,16.5,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.25,0,,25,0,,,3.7,9.3,,,0,,,0,0,1978-06-25 00:00:00,NS,14.3,,,19.2,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.26,0,,26,0,,,3.7,8.9,,,0,,,0,0,1978-06-26 00:00:00,NS,14.3,,,19.7,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.27,0.4,,27,33,,,4.2,10,,,0.4,,,0,0,1978-06-27 00:00:00,NS,13.8,,,17.5,0,22,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.6.28,0,,28,33,,,4.9,10.4,,,0,,,0,0,1978-06-28 00:00:00,NS,13.1,,,15.8,0,22,,T,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.29,0,,29,0,,,1.9,10.7,,,0,,,0,0,1978-06-29 00:00:00,NS,16.1,,,21.5,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.6.30,4.5,,30,0,,,2.5,10.7,,,4.5,,,0,0,1978-06-30 00:00:00,NS,15.5,,,20.3,0,0,,,,1978,6,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.7.1,0.2,,1,0,,,6,9.2,,,0.2,,,0,0,1978-07-01 00:00:00,NS,12,,,14.8,0,0,,,,1978,7,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,T,8206500.1978.7.2,0,,2,0,,,5.6,9.2,,,0,,,0,0,1978-07-02 00:00:00,NS,12.4,,,15.6,0,0,,T,,1978,7,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.7.3,0,,3,0,,,3.8,8.8,,,0,,,0,0,1978-07-03 00:00:00,NS,14.2,,,19.5,0,0,,,,1978,7,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.7.4,14,,4,0,,,4.5,8.8,,,14,,,0,0,1978-07-04 00:00:00,NS,13.5,,,18.2,0,0,,,,1978,7,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.7.5,5.4,,5,0,,,3.6,8.1,,,5.4,,,0,0,1978-07-05 00:00:00,NS,14.4,,,20.7,0,0,,,,1978,7,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.7.6,0,,6,0,,,5.2,8.1,,,0,,,0,0,1978-07-06 00:00:00,NS,12.8,,,17.5,0,0,,,,1978,7,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.7.7,0,,7,35,,,1.1,13,,,0,,,0,0,1978-07-07 00:00:00,NS,16.9,,,20.8,0,24,,,,1978,7,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.7.8,0,,8,0,,,2,12.9,,,0,,,0,0,1978-07-08 00:00:00,NS,16,,,19,0,0,,,,1978,7,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.7.9,0,,9,31,,,1.6,13.4,,,0,,,0,0,1978-07-09 00:00:00,NS,16.4,,,19.4,0,19,,,,1978,7,
-66.0886111111111,43.83083333333333,,8206500,YARMOUTH A,,8206500.1978.7.10,0,,10,0,,,2.5,13.3,,,0,,,0,0,1978-07-10 00:00:00,NS,15.5,,,17.7,0,0,,,,1978,7,
